id,batch,longDescription,country,tags,status
21810,S20,"WebRTC is the reason we’ve stayed connected and productive during the COVID era, powering most of the browser-based video communications platforms you use every day (Google Meet, Facebook Messenger, etc.). But when a call gets dropped or the audio cuts out, it’s hard for the video developers to understand why it happened. This is a major problem for new players in the video chat industry that lose customers because of call quality issues; customers should be able to use video platforms with the features they want without having to sacrifice call quality.",United States of America,"['SaaS', 'Analytics']",Inactive
21805,S20,"Bento empowers b2b SaaS companies to give customers great in-product onboarding, 10x faster than building it in house. From set-up, to trying out a new workflow, Bento's onboarding guides give users a home base to track progress, pull in a co-worker to help (looking at you, IT), and go back to the steps they've done before.",United States of America,"['SaaS', 'B2B']",Inactive
21802,S20,Video chat today is built for meetings but you wouldn't have your birthday party around a conference table. Rume re-creates the social dynamic of an in person event where you are easily able to have smaller conversations and fluidly move between groups when you see someone you know. ,United States of America,"['Consumer', 'Video', 'Social']",Inactive
21733,S20,,United States of America,"['Developer Tools', 'SaaS', 'B2B']",Inactive
13732,S20,"Reploy makes it dead simple to generate full-stack staging environments or “previews” of web apps on every pull request. This helps teams move faster by sharing changes instantly, with everyone!",United States of America,"['Developer Tools', 'DevOps']",Inactive
13435,S20,,United States of America,"['Artificial Intelligence', 'Fitness']",Inactive
13306,S20,"Trident Bioscience builds tools to expedite the discovery and optimization of useful proteins. Our technology first applies predictive models of protein structure and function to generate sets of potentially active protein sequences. We then apply our state-of-the-art sequence optimization algorithm to design gene libraries capable of testing these candidates extremely quickly and affordably. By combining these technologies, we're closing the design-build-test loop of protein optimization and cutting the total cycle time to help bring synthetic proteins to market faster than ever before.",United States of America,"['Hard Tech', 'Machine Learning']",Inactive
13173,S20,,United States of America,"['Delivery', 'Food & Beverage']",Inactive
13159,S20,"There are millions of open-source packages out there, and developers often spend hours researching and evaluating competing packages to find the right one.
Openbase is the first platform to offer user reviews for packages, powerful insights and categorization for open-source packages - so developers can choose the right package every time.",United States of America,"['Developer Tools', 'DevSecOps', 'Open Source']",Inactive
23202,W21,"Moxion Power manufactures mobile energy storage products and technologies, which enable last-mile electrification in industries such as construction, transportation, events and entertainment, film production and telecommunications. ",United States of America,"['Energy Storage', 'Climate', 'Energy', 'Renewable Energy', 'Electric Vehicles']",Inactive
23630,W21,"Alltruists is a subscription for at-home, kid-friendly volunteer & giving projects for families - delivered every other month.

We give kids (and grown-ups!) a way to give back anytime, anywhere. Each box is themed around one big issue in the world - from homelessness to clean water to hunger to climate action and more - and guides kids to engage with that issue in positive, meaningful ways.

In each box:

A proprietary mini-book to help kids learn about the issue at hand
1-2 empathy-building activities to help kids connect with others' experiences
1-2 unique volunteer projects designed with incredible nonprofit partners
Online giving experience where kids direct a $5 donation (included in the box) to one of three nonprofit partner projects
(There are also a few surprises in each box, little things kids can keep as reminders or touchstones so they can easily reflect on the lessons learned.)",United States of America,"['Subscriptions', 'Kids']",Inactive
